"","X","day","arm","reward","user1","user2","user3","user4","user5"
"1532",531509,1,3,0,0.007962,0.800941,7e-06,0.060237,0.130853
"1533",1360409,1,10,0,0.050691,0.000717,0.85777,0.090625,0.000197
"1534",1536659,1,2,0,0.654602,0.255557,0.01792,0.066535,0.005387
"1535",1131550,1,6,0,0.022132,3.4e-05,0.957795,0.020032,7e-06
"1536",1032595,1,6,0,0.292132,0.002451,0.527352,0.17532,0.002745
"1537",1160122,1,8,0,0.000553,0,0.989198,0.010239,9e-06
"1538",7559,1,2,0,0.152379,0.021547,0.258911,0.563898,0.003266
"1539",1462890,1,5,0,0.059169,0.31093,0.022486,0.607402,1.3e-05
"1540",332593,1,5,0,0.577551,0.055884,0.102658,0.258455,0.005452
"1541",805907,1,7,0,0.601972,0.08616,0.064577,0.242818,0.004472
"1542",1952874,1,2,0,0.37241,0.004089,0.54279,0.077947,0.002763
"1543",1171245,1,8,0,0.708068,0.081529,0.029971,0.17271,0.007722
"1544",1580089,1,7,0,0.003416,0.005313,0.008383,0.982313,0.000575
"1545",601100,1,7,0,0.033143,0.77796,7.2e-05,0.065721,0.123104
"1546",567506,1,1,0,0.376527,0.019637,0.3302,0.26812,0.005516
"1547",1047999,1,5,1,0.003498,2e-06,0.988558,0.007905,3.8e-05
"1548",1109434,1,9,0,0.559304,0.088359,0.057209,0.290563,0.004566
"1549",1693142,1,5,0,0.009946,0.000125,0.955245,0.034679,6e-06
"1550",11579,1,3,0,0.006633,0.000103,0.002741,0.001194,0.989329
"1551",1525200,1,1,0,0.03675,0.001109,0.243113,0.716762,0.002265
"1552",761018,1,9,0,0.1549,0.554512,0.002885,0.286458,0.001245
"1553",1950541,1,10,0,0.07722,0.001664,0.481607,0.429456,0.010054
"1554",830357,1,10,0,0.027466,0.000311,0.710129,0.261739,0.000356
"1555",1921013,1,3,0,0.000634,7.7e-05,0.000143,0.009652,0.989494
"1556",1082476,1,7,0,0.048523,6.3e-05,0.932097,0.019145,0.000171
"1557",941369,1,3,0,0.202604,0.000644,0.655645,0.134713,0.006394
"1558",607388,1,6,0,0.618809,0.078446,0.056587,0.240436,0.005722
"1559",1911307,1,1,0,0.004629,0.008612,1.3e-05,0.001907,0.984839
"1560",1145662,1,9,0,0.044779,0.649207,0.001767,0.304223,2.4e-05
"1561",538667,1,1,0,0.877519,0.02023,0.043208,0.05824,0.000803
"1562",750266,1,6,0,0.04193,0.455956,0.004686,0.497315,0.000113
"1563",262356,1,3,0,0.103877,0.111931,0.052338,0.73174,0.000114
"1564",1149523,1,5,0,0.003118,8e-05,0.39167,0.604403,0.00073
"1565",85290,1,9,0,0.538528,0.016718,0.280596,0.163668,0.000491
"1566",494855,1,4,0,0.553029,0.045877,0.094129,0.291508,0.015457
"1567",1106477,1,5,0,0.05344,0.001127,0.756752,0.188324,0.000357
"1568",809838,1,1,0,0.134437,0.002484,0.62377,0.239272,3.8e-05
"1569",861897,1,10,0,0.017048,0.067276,0.006055,0.909486,0.000134
"1570",480360,1,1,0,0.024405,0.000224,0.843124,0.132187,5.9e-05
"1571",965900,1,1,0,0.066194,0.847636,0.000203,0.085938,2.9e-05
"1572",585610,1,9,0,1.3e-05,0,0.000146,1.7e-05,0.999823
"1573",1180365,1,9,0,0.553029,0.045877,0.094129,0.291508,0.015457
"1574",1239500,1,7,0,0.000124,0,0.001885,0.000424,0.997567
"1575",559636,1,6,0,0.334794,0.440509,0.009377,0.214443,0.000877
"1576",1352221,1,1,0,8.7e-05,1e-06,5.2e-05,5.6e-05,0.999805
"1577",1145151,1,1,0,0.296803,0.137873,0.031495,0.529246,0.004583
"1578",1276851,1,5,0,0.664068,0.073064,0.041332,0.212738,0.008798
"1579",817551,1,8,0,0.518881,0.105469,0.038981,0.322688,0.013982
"1580",1426660,1,6,0,0.52553,0.130715,0.033353,0.303205,0.007196
"1581",1118060,1,1,0,0.211153,0.003368,0.722376,0.062985,0.000118
"1582",1465015,1,2,0,0.295958,0.002649,0.660495,0.040797,0.000102
"1583",1406132,1,6,0,0.009652,0.000163,0.005274,0.013939,0.970972
"1584",302846,1,2,0,0.419094,0.038845,0.112107,0.412732,0.017222
"1585",1449006,1,5,1,0.221215,0.41769,0.004998,0.345293,0.010805
"1586",984979,1,9,0,0.036332,0.000202,0.427062,0.504179,0.032224
"1587",1300991,1,1,0,0.406863,0.02631,0.101478,0.444143,0.021208
"1588",1627101,1,1,0,0.051453,0.100478,0.014719,0.831612,0.001738
"1589",634138,1,9,0,0.059612,0.001481,0.430897,0.507117,0.000892
"1590",1788775,1,2,0,0.346827,0.196736,0.03296,0.416198,0.007279
"1591",1591311,1,8,0,0.001628,2e-06,0.982401,0.015963,5e-06
"1592",72086,1,8,0,0.002543,0.000659,0.000158,0.002039,0.994601
"1593",492796,1,3,1,0.394713,0.048394,0.050798,0.500357,0.005737
"1594",809713,1,8,0,0.304344,0.306237,0.007052,0.37663,0.005738
"1595",500153,1,8,0,0.517478,0.056532,0.063142,0.349817,0.013031
"1596",479760,1,2,0,0.008295,0.982033,9e-06,0.009659,4e-06
"1597",1103893,1,8,0,0.530041,0.020649,0.199748,0.24307,0.006493
"1598",859283,1,3,0,0.404969,0.277937,0.009969,0.305971,0.001153
"1599",839490,1,3,0,0.000215,0,0.997742,0.002038,5e-06
"1600",1224850,1,9,0,0.167046,0.002355,0.555047,0.274696,0.000855
"1601",1183968,1,9,0,0.125524,0.79219,0.001311,0.068907,0.012069
"1602",325370,1,9,0,6.9e-05,2e-06,9e-06,4.3e-05,0.999876
"1603",1069607,1,7,0,0.22449,0.241786,0.005024,0.37191,0.15679
"1604",1865060,1,1,0,0.074827,0.848456,0.000508,0.076055,0.000153
"1605",693352,1,7,0,0.063155,0.044039,0.056424,0.83437,0.002011
"1606",334795,1,5,0,0.664068,0.073064,0.041332,0.212738,0.008798
"1607",606857,1,4,0,0.787838,0.134187,0.031049,0.046599,0.000328
"1608",791543,1,8,0,0.086307,0.006721,0.102147,0.804653,0.000172
"1609",3927,1,4,0,0.017091,0.717118,0.001386,0.264398,8e-06
"1610",406597,1,6,0,0.030562,0.05436,0.004826,0.909619,0.000633
"1611",605902,1,3,0,0.022138,0.001361,0.209281,0.766932,0.000287
"1612",1599155,1,1,0,0.039705,0.00013,0.924477,0.035508,0.00018
"1613",1081319,1,9,0,0.031619,0.390089,0.001162,0.494887,0.082243
"1614",890494,1,10,0,0.00301,8.3e-05,0.001008,0.006555,0.989345
"1615",1396865,1,5,0,0.003196,1.5e-05,0.958382,0.038401,7e-06
"1616",1639410,1,7,0,0.001767,1e-06,0.991521,0.006692,2e-05
"1617",842175,1,8,0,0.34752,0.005562,0.574218,0.072559,0.000141
"1618",1287352,1,6,0,0.626991,0.144619,0.023575,0.197931,0.006883
"1619",787205,1,5,0,0.666809,0.030359,0.198304,0.104506,2.2e-05
"1620",1614998,1,10,0,0.000522,2.6e-05,0.000413,0.001439,0.997599
"1621",1019513,1,7,0,0.34618,0.001848,0.601291,0.050403,0.000277
"1622",1606737,1,1,0,0.022323,0.001504,0.003602,0.021223,0.951348
"1623",1180345,1,8,0,0.634114,0.201503,0.014553,0.148969,0.000861
"1624",1214227,1,10,0,0.243673,0.051057,0.107847,0.59153,0.005894
"1625",1242542,1,4,0,0.605156,0.077316,0.029215,0.270011,0.018302
"1626",1259449,1,3,0,0.000413,0,0.00136,4.5e-05,0.998182
"1627",1791021,1,3,0,0.553029,0.045877,0.094129,0.291508,0.015457
"1628",1069823,1,3,0,0.539739,0.157918,0.104193,0.198036,0.000114
"1629",1199750,1,2,0,0.664068,0.073064,0.041332,0.212738,0.008798
"1630",1616500,1,3,0,0.000143,2.6e-05,9.6e-05,0.004227,0.995508
"1631",1166074,1,1,0,0.261712,0.085878,0.152819,0.499426,0.000165
"1632",1631681,1,3,0,0.189576,0.655886,0.001882,0.150929,0.001728
"1633",742587,1,7,1,0.269817,0.088519,0.092786,0.548741,0.000137
"1634",1897615,1,1,0,0.608984,0.048336,0.094562,0.247815,0.000303
"1635",1993593,1,1,0,0.303336,0.615431,0.001147,0.079939,0.000148
"1636",227500,1,4,0,0.386894,0.004885,0.453684,0.154294,0.000244
"1637",1001306,1,10,0,0.001507,4e-06,0.008902,0.006099,0.983487
"1638",1427578,1,1,0,0.53209,0.00206,0.425314,0.035858,0.004678
"1639",1433348,1,10,0,0.551174,0.021964,0.135892,0.262809,0.028161
"1640",1470943,1,3,0,0.000937,2.8e-05,0.000108,0.000295,0.998632
"1641",1952727,1,6,0,0.03565,0.000476,0.884175,0.079551,0.000148
"1642",1948192,1,6,0,0.000139,1e-06,8.6e-05,3.9e-05,0.999735
"1643",253707,1,9,0,0.600941,0.022699,0.290735,0.085462,0.000163
"1644",328237,1,1,0,0.013451,0.000131,0.521848,0.463017,0.001553
"1645",865656,1,5,0,0.576683,0.065731,0.053442,0.292128,0.012016
"1646",1177991,1,10,0,0.000315,0,0.989628,0.010056,1e-06
"1647",1513627,1,7,0,0.171172,0.024805,0.283079,0.52092,2.4e-05
"1648",1468475,1,10,0,0.007064,4.1e-05,0.570285,0.422452,0.000159
"1649",1889089,1,5,0,0.009365,0.823876,0.000318,0.166439,2e-06
"1650",1332913,1,1,0,0.003217,0.001618,0.048787,0.946275,0.000102
"1651",1477851,1,1,0,0.002057,0,0.997011,0.000929,2e-06
"1652",1237269,1,5,0,0.008223,0.070453,0.001358,0.919822,0.000144
"1653",627920,1,10,0,0.00237,7e-05,0.00162,0.002066,0.993873
"1654",1913743,1,4,0,0.085519,0.747345,0.000371,0.166383,0.000381
"1655",1496691,1,7,1,0.025909,0.049334,0.045491,0.879251,1.5e-05
"1656",555195,1,4,0,0.003807,7e-06,0.896096,0.099805,0.000284
"1657",857924,1,9,0,0.162299,0.161537,0.071609,0.604302,0.000253
"1658",1685877,1,9,0,0.604671,0.094685,0.049446,0.238448,0.01275
"1659",1448332,1,4,0,0.455098,0.201756,0.035791,0.306813,0.000542
"1660",967868,1,1,0,0.040502,0.000133,0.870339,0.08797,0.001057
"1661",1988126,1,7,0,0.033948,0.053618,0.000153,0.010082,0.902199
"1662",98874,1,7,0,7.7e-05,1e-06,2.1e-05,4.4e-05,0.999857
"1663",1903566,1,10,0,0.124143,0.000657,0.666725,0.20302,0.005455
"1664",1851375,1,5,0,0.419094,0.038845,0.112107,0.412732,0.017222
"1665",775298,1,3,0,0.013907,0.002432,0.027499,0.273516,0.682646
"1666",1691187,1,6,0,0.550002,0.018267,0.134529,0.292717,0.004486
"1667",1190480,1,5,0,0.618319,0.12651,0.042901,0.204939,0.007331
"1668",792612,1,2,0,0.000652,2e-06,0.001749,0.00073,0.996866
"1669",1006605,1,10,0,0.007315,0.000801,0.003989,0.033094,0.954802
"1670",1892225,1,9,0,0.001288,5e-06,0.011647,0.003751,0.983309
"1671",1137062,1,3,0,0.026247,0.003355,0.007727,0.103435,0.859235
"1672",153492,1,9,0,0.089411,0.557917,0.004858,0.347795,1.9e-05
"1673",393709,1,3,0,0.021679,0.000887,0.005727,0.020208,0.951499
"1674",752338,1,7,0,0.011944,6e-06,0.978135,0.00979,0.000126
"1675",487553,1,8,0,0.689723,0.003508,0.154363,0.06263,0.089776
"1676",437372,1,10,0,0.025264,4.7e-05,0.069859,0.010443,0.894386
"1677",870830,1,2,0,0.023888,0.018933,0.013108,0.943501,0.00057
"1678",1403283,1,1,0,0.004476,2.1e-05,0.006478,0.002346,0.986679
"1679",1611509,1,2,0,0.585413,0.15723,0.029164,0.218324,0.009869
"1680",63006,1,3,0,0.270257,0.062057,0.011025,0.14788,0.508781
"1681",399782,1,1,0,0.630989,0.093053,0.054169,0.208236,0.013554
"1682",1235989,1,2,0,0.021268,3.2e-05,0.961063,0.017629,7e-06
"1683",1499746,1,9,0,0.000658,1e-05,0.00022,0.000416,0.998696
"1684",445152,1,6,0,0.011849,0.661165,0.000239,0.326739,8e-06
"1685",1970115,1,10,0,0.002462,4e-06,0.975848,0.021668,1.9e-05
"1686",591276,1,7,0,0.133964,0.024319,0.122866,0.716323,0.002528
"1687",158850,1,2,0,0.1992,0.643861,0.001489,0.152863,0.002588
"1688",1688808,1,4,0,0.071319,0.000637,0.68886,0.239059,0.000126
"1689",224278,1,8,0,0.063625,0.026033,0.007752,0.027431,0.875159
"1690",485055,1,7,0,0.166108,0.252843,0.000203,0.010205,0.570641
"1691",759967,1,10,0,0.010412,0.000972,0.003372,0.032094,0.95315
"1692",867629,1,9,0,0.258297,0.001773,0.658313,0.079241,0.002376
"1693",807987,1,7,0,0.152231,0.007312,0.570845,0.269042,0.000569
"1694",352131,1,5,0,0.497881,0.049263,0.173182,0.279307,0.000367
"1695",1828527,1,2,0,0.258297,0.001773,0.658313,0.079241,0.002376
"1696",600866,1,1,0,0.006381,0.00047,0.000567,0.007422,0.98516
"1697",929400,1,4,0,0.022323,0.001504,0.003602,0.021223,0.951348
"1698",1959907,1,1,0,0.002766,1e-06,0.061571,0.000266,0.935396
"1699",1431799,1,2,0,0.256857,0.249687,0.017719,0.47544,0.000296
"1700",1016479,1,7,0,0.401855,0.041201,0.122259,0.427017,0.007668
"1701",1925094,1,2,0,0.007619,0.015398,2.4e-05,0.004434,0.972525
"1702",1259321,1,3,0,0.001963,0.000462,0.000672,0.011883,0.98502
"1703",1561511,1,1,0,0.026679,0.784009,0.000887,0.188423,3e-06
"1704",587021,1,2,0,0.401419,0.006753,0.457189,0.132576,0.002062
"1705",1953054,1,1,1,0.602001,0.09217,0.040497,0.254546,0.010785
"1706",1171891,1,5,0,0.484114,0.010455,0.360717,0.140792,0.003921
"1707",822885,1,5,0,0.554377,0.069359,0.066474,0.308709,0.001082
"1708",78543,1,2,0,0.699043,0.087845,0.069897,0.140262,0.002953
"1709",271248,1,7,0,0.007098,1.7e-05,0.718001,0.272632,0.002252
"1710",623912,1,8,0,0.047447,0.003709,0.087269,0.836038,0.025537
"1711",1840314,1,6,0,0.060516,0.0029,0.418829,0.515041,0.002714
"1712",1760403,1,1,0,0.023814,0.720046,0.000679,0.255451,1.1e-05
"1713",1252196,1,7,0,0.072008,0.045895,0.004514,0.114964,0.762619
"1714",389700,1,1,0,0.087003,0.005091,0.348224,0.55953,0.000151
"1715",965289,1,7,0,0.051898,0.00087,0.662191,0.28499,5.1e-05
"1716",1840515,1,7,0,0.018413,3.4e-05,0.369814,0.017364,0.594375
"1717",1466048,1,7,0,0.013339,0.00054,0.695764,0.290344,1.3e-05
"1718",1545206,1,7,0,0.307247,0.093913,0.06743,0.526088,0.005323
"1719",1337667,1,6,0,0.276302,0.247498,0.044154,0.432016,3.1e-05
"1720",365071,1,1,0,0.258297,0.001773,0.658313,0.079241,0.002376
"1721",1933527,1,1,0,0.003212,2e-06,0.980863,0.015912,1.1e-05
"1722",1654765,1,6,0,0.164901,0.000695,0.765846,0.068374,0.000183
"1723",1462551,1,3,0,0.026708,0.008891,0.053309,0.909751,0.001342
"1724",1781304,1,4,0,0.228192,0.003089,0.56895,0.188137,0.011631
"1725",511314,1,1,0,0.019791,2.6e-05,0.966198,0.013942,4.3e-05
"1726",425961,1,1,0,0.147319,0.151929,0.113961,0.586783,8e-06
"1727",45194,1,1,0,0.664068,0.073064,0.041332,0.212738,0.008798
"1728",1435492,1,10,0,0.007116,0.00041,0.001595,0.009283,0.981597
"1729",1579998,1,7,0,0.091256,0.192023,0.001073,0.11709,0.598559
"1730",1302913,1,2,0,0.083542,0.007879,0.387892,0.520369,0.000318
"1731",1274362,1,2,0,0.092285,0.003297,0.415014,0.486653,0.002751
"1732",813616,1,9,0,0.582615,0.368005,0.002852,0.033118,0.01341
"1733",831646,1,10,0,0.013321,4.7e-05,0.004433,0.001866,0.980333
"1734",1061330,1,8,0,0.001514,2e-06,0.943469,0.054992,2.3e-05
"1735",13333,1,1,0,0.134673,0.531978,0.000713,0.332234,0.000402
"1736",1427393,1,3,0,0.027758,0.009896,0.000159,0.001459,0.960728
"1737",1565080,1,10,0,0.006616,0.829672,0.000125,0.163582,5e-06
"1738",925434,1,9,0,0.007948,0.007609,0.02287,0.961484,8.8e-05
"1739",219684,1,4,0,0.022323,0.001504,0.003602,0.021223,0.951348
"1740",897620,1,9,0,0.243927,0.035696,0.224707,0.494222,0.001448
"1741",1216537,1,7,0,0.003251,0.000121,0.399152,0.597465,1.1e-05
"1742",1616951,1,9,0,0.036985,0.586457,0.001229,0.375323,6e-06
"1743",17703,1,1,0,0.018837,0.020146,0.020086,0.940854,7.6e-05
"1744",1147851,1,4,0,0.181422,0.809845,3e-04,0.008111,0.000323
"1745",913384,1,6,0,0.553971,0.097956,0.041033,0.299581,0.007459
"1746",149021,1,9,0,0.013944,0.000539,0.003119,0.011006,0.971392
"1747",1047332,1,8,0,0.373019,0.014523,0.259385,0.345243,0.00783
"1748",1424325,1,9,0,0.020323,0.000883,0.514274,0.464453,6.7e-05
"1749",1571033,1,7,0,0.273123,0.097378,0.047151,0.582269,7.9e-05
"1750",299661,1,7,0,0.370138,0.002558,0.562163,0.06504,0.000101
"1751",1072659,1,1,0,0.626991,0.144619,0.023575,0.197931,0.006883
"1752",863207,1,6,0,0.710482,0.006418,0.210558,0.068426,0.004116
"1753",1700754,1,8,0,0.086164,0.592497,0.007787,0.313532,2e-05
"1754",1742186,1,7,0,0.546298,0.094767,0.053614,0.301864,0.003457
"1755",1406844,1,5,0,0.553029,0.045877,0.094129,0.291508,0.015457
"1756",70787,1,9,0,0.553971,0.097956,0.041033,0.299581,0.007459
"1757",948537,1,7,0,0.247433,0.09437,0.042454,0.615008,0.000735
"1758",1987400,1,4,0,0.636559,0.055359,0.177597,0.130039,0.000447
"1759",1507200,1,8,0,0.015151,0.009761,0.024128,0.950749,0.000212
"1760",1379036,1,3,0,0.911609,0.052632,0.025105,0.010484,0.00017
"1761",1933271,1,2,0,0.071353,0.001245,0.760912,0.16463,0.001861
"1762",798071,1,6,0,0.486484,0.007042,0.403451,0.101768,0.001254
"1763",1498268,1,4,0,0.044819,9.8e-05,0.951986,0.003087,9e-06
"1764",41955,1,8,0,0.06731,0.004336,0.369111,0.557942,0.001301
"1765",1346097,1,8,0,0.576683,0.065731,0.053442,0.292128,0.012016
"1766",905899,1,7,1,0.276636,0.001834,0.529611,0.190635,0.001284
"1767",843663,1,5,0,0.034197,0.001041,0.464019,0.500525,0.000218
"1768",1874763,1,9,0,0.060112,0.073715,0.02038,0.845301,0.000493
"1769",150609,1,7,0,0.023213,4.1e-05,0.938125,0.038432,0.00019
"1770",639230,1,8,0,0.647656,0.108903,0.046651,0.196331,0.000459
"1771",222457,1,8,0,0.025308,0.003723,0.173802,0.79659,0.000578
"1772",456478,1,1,0,0.034795,0.208873,0.010026,0.746222,8.5e-05
"1773",230251,1,5,0,0.095925,0.00012,0.861498,0.042222,0.000234
"1774",173538,1,2,0,0.018645,0.000294,0.512674,0.467177,0.001211
"1775",1822729,1,5,0,0.000911,2e-06,0.002722,0.00068,0.995684
"1776",1925553,1,5,0,0.0212,0.949763,7.4e-05,0.028938,2.6e-05
"1777",1341327,1,7,0,0.028633,0.00032,0.899269,0.071739,3.9e-05
"1778",1181787,1,1,0,0.008452,0.000161,0.109998,0.281474,0.599915
"1779",1395395,1,4,0,0.037053,0.834882,0.000814,0.127247,3e-06
"1780",1577638,1,5,0,0.05002,0.037277,0.065194,0.847347,0.000162
"1781",896278,1,5,0,0.000175,0,0.997626,0.002177,2.1e-05
"1782",937930,1,10,0,0.553029,0.045877,0.094129,0.291508,0.015457
"1783",791378,1,6,0,0.016249,0.23054,0.001966,0.751123,0.000122
"1784",698068,1,1,0,0.289308,0.008489,0.319625,0.382012,0.000566
"1785",1659158,1,10,0,0.664068,0.073064,0.041332,0.212738,0.008798
"1786",1241436,1,1,0,0.015973,0.431804,0.001367,0.550751,0.000105
"1787",888920,1,7,0,0.102975,0.837521,0.001515,0.057978,1.2e-05
"1788",616141,1,1,0,0.411342,0.011819,0.297572,0.27891,0.000357
"1789",409651,1,7,0,0.600744,0.001678,0.354342,0.037238,0.005998
"1790",977818,1,8,0,0.610372,0.151401,0.065875,0.17186,0.000493
"1791",1738747,1,9,0,0.167867,0.509563,0.00095,0.10675,0.21487
"1792",1696204,1,1,0,0.22869,0.293237,0.066066,0.4112,0.000807
"1793",656974,1,10,1,0.050414,0.325942,0.005561,0.617612,0.000472
"1794",813403,1,7,0,0.011418,0.040347,0.003319,0.944772,0.000144
"1795",959139,1,2,0,0.043254,0.822405,0.000634,0.133683,2.4e-05
"1796",1360390,1,7,0,0.423213,0.55611,0.00207,0.018549,5.8e-05
"1797",1087331,1,9,0,0.320134,0.187907,0.025227,0.46593,0.000802
"1798",1726454,1,10,0,0.024914,0.008091,0.077876,0.888811,0.000308
"1799",1768828,1,2,0,0.122537,0.054689,0.034335,0.788004,0.000434
"1800",880438,1,7,0,0.122375,0.089026,0.040949,0.747263,0.000387
"1801",234332,1,7,0,0.155039,0.276533,0.014166,0.554202,6e-05
"1802",1183503,1,7,0,0.739046,0.068732,0.055614,0.135232,0.001375
"1803",307545,1,1,0,0.444127,0.005009,0.518934,0.030246,0.001684
"1804",1069526,1,2,0,0.031185,6.9e-05,0.942307,0.026431,9e-06
"1805",877812,1,4,0,0.217039,0.001705,0.501778,0.272433,0.007045
"1806",504687,1,1,0,0.033344,0.030013,0.032164,0.904119,0.00036
"1807",862432,1,1,0,0.630989,0.093053,0.054169,0.208236,0.013554
"1808",1490373,1,2,0,0.00015,0,0.998599,0.00125,1e-06
"1809",1129407,1,4,0,0.434152,0.009723,0.11085,0.35533,0.089946
"1810",1021320,1,8,0,0.004722,0.000434,0.001917,0.026614,0.966313
"1811",502121,1,1,0,0.148427,0.211526,0.029944,0.610012,9.1e-05
"1812",768712,1,7,0,0.739046,0.068732,0.055614,0.135232,0.001375
"1813",380137,1,7,0,0.000282,0,0.002516,8.6e-05,0.997116
"1814",1169308,1,10,1,0.028831,0.653351,0.001124,0.316682,1.2e-05
"1815",1537216,1,9,0,0.000405,1e-06,0.006853,0.001786,0.990954
"1816",1146162,1,7,0,0.366811,0.033372,0.11321,0.483908,0.002698
"1817",1126436,1,7,0,0.012019,0.002471,0.129141,0.856177,0.000192
"1818",68622,1,2,1,0.419094,0.038845,0.112107,0.412732,0.017222
"1819",849952,1,5,0,0.127086,0.089566,0.040949,0.741559,0.00084
"1820",963276,1,1,0,0.019016,0.957085,4.5e-05,0.023847,8e-06
"1821",1122075,1,7,0,0.007817,0.828701,0.000117,0.163355,1e-05
"1822",512927,1,9,0,0.321097,0.002857,0.584204,0.091763,7.9e-05
"1823",1401720,1,6,0,0.1992,0.643861,0.001489,0.152863,0.002588
"1824",42368,1,4,0,0.166875,0.017819,0.192126,0.622744,0.000436
"1825",895413,1,6,0,0.405129,0.004586,0.483879,0.103814,0.002592
"1826",65521,1,7,0,0.630989,0.093053,0.054169,0.208236,0.013554
"1827",560402,1,7,0,0.109601,0.44162,0.005893,0.442651,0.000235
"1828",702462,1,6,0,0.004295,1.3e-05,0.986772,0.008918,1e-06
"1829",894070,1,9,0,0.576683,0.065731,0.053442,0.292128,0.012016
"1830",1566132,1,8,0,0.000167,2.5e-05,0.000508,0.018401,0.980899
"1831",1285029,1,8,0,0.059232,0.178713,0.01127,0.750075,0.00071
"1832",1307544,1,1,0,0.008436,0.000123,0.871226,0.120212,2e-06
"1833",211260,1,7,0,0.00607,0.547166,0.000165,0.446584,1.5e-05
"1834",216181,1,9,0,0.026887,0.000101,0.858879,0.113831,0.000302
"1835",1900615,1,3,1,0.086745,0.000273,0.853099,0.059758,0.000125
"1836",1483724,1,1,0,0.016283,0.000782,0.209798,0.77255,0.000586
"1837",463481,1,7,0,0.132065,0.006513,0.403596,0.450629,0.007197
"1838",1756093,1,1,0,0.553029,0.045877,0.094129,0.291508,0.015457
"1839",1851977,1,8,0,0.000162,0,0.991664,0.008154,1.9e-05
"1840",1384821,1,1,0,0.169132,0.00133,0.732106,0.097014,0.000417
"1841",71411,1,1,0,0.461936,0.064253,0.06051,0.398364,0.014937
"1842",132052,1,1,0,0.203962,0.792834,0.000118,0.003021,6.5e-05
"1843",1208252,1,9,0,0.030367,0.147783,0.00031,0.235571,0.585969
"1844",887118,1,3,0,0.035851,8.5e-05,0.948319,0.015729,1.6e-05
"1845",511376,1,2,0,0.00013,0,0.000173,8.4e-05,0.999612
"1846",1081767,1,5,1,0.232337,0.025569,0.342044,0.39989,0.000159
"1847",1302522,1,8,0,0.000889,0,0.928104,0.070308,7e-04
"1848",1932746,1,1,0,0.014255,0.660634,0.000112,0.324929,7e-05
"1849",647074,1,10,0,0.110853,0.000853,0.682927,0.196326,0.009041
"1850",1960839,1,5,0,0.010103,0.009648,0.014417,0.96576,7.2e-05
"1851",1374613,1,7,0,0.034783,0.121849,0.000109,0.016701,0.826558
"1852",1770399,1,3,0,0.117442,0.001904,0.451695,0.426983,0.001975
"1853",1904617,1,1,0,0.118931,0.003027,0.432845,0.443817,0.00138
"1854",327103,1,9,0,0.395711,0.045946,0.089057,0.46277,0.006515
"1855",306612,1,9,0,0.633031,0.013178,0.234862,0.118017,0.000912
"1856",1334606,1,8,0,0.000306,2e-06,0.000227,0.000118,0.999348
"1857",1163121,1,1,0,0.52553,0.130715,0.033353,0.303205,0.007196
"1858",1582564,1,1,0,0.108609,0.003181,0.245372,0.640376,0.002461
"1859",19849,1,9,0,6.9e-05,2e-06,9e-06,4.3e-05,0.999876
"1860",145159,1,7,0,0.000117,0,0.993339,0.006543,0
"1861",719368,1,1,0,0.498106,0.096249,0.012807,0.368156,0.024682
"1862",1565808,1,9,0,0.041292,0.077686,0.014961,0.865695,0.000367
"1863",536448,1,6,0,0.313639,0.004284,0.564845,0.116552,0.00068
"1864",64868,1,8,0,0.297059,0.010197,0.562825,0.12963,0.000289
"1865",1004743,1,3,0,0.036817,0.325769,0.002852,0.634083,0.000478
"1866",536959,1,1,0,0.311338,0.005128,0.397747,0.285652,0.000135
"1867",244649,1,1,0,0.691373,0.014239,0.167782,0.126276,0.000331
"1868",1168403,1,1,0,0.10919,0.008884,0.222928,0.658101,0.000897
"1869",1892396,1,1,0,0.000161,0,0.999164,0.000666,9e-06
"1870",651979,1,4,0,0.599851,0.211439,0.01336,0.173195,0.002155
"1871",857653,1,6,0,0.087622,0.451853,0.00217,0.457797,0.000558
"1872",906370,1,8,0,0.364663,0.004511,0.551166,0.07948,0.00018
"1873",1602055,1,2,0,0.210718,0.008089,0.390244,0.390864,8.5e-05
"1874",522970,1,8,0,0.586351,0.005806,0.316491,0.086038,0.005314
"1875",1702447,1,1,0,0.439047,0.006111,0.342677,0.210879,0.001285
"1876",1126895,1,2,0,0.320533,0.007478,0.27577,0.387007,0.009212
"1877",1407035,1,2,0,0.011882,1e-06,0.987169,0.000803,0.000145
"1878",479178,1,1,0,0.664068,0.073064,0.041332,0.212738,0.008798
"1879",103566,1,1,0,0.645072,0.293918,0.007937,0.053051,2.2e-05
"1880",414955,1,10,0,0.022955,0.000921,0.420638,0.5554,8.7e-05
"1881",687004,1,2,0,0.029156,0.003786,0.12324,0.841225,0.002591
"1882",336942,1,8,0,0.29984,0.002577,0.582345,0.112704,0.002533
"1883",415049,1,8,0,0.009458,9.8e-05,0.890811,0.099594,4.1e-05
"1884",456305,1,8,0,0.103618,0.03167,0.105707,0.758654,0.000351
"1885",1913513,1,9,0,0.014371,0.00019,0.021187,0.022955,0.941296
"1886",234670,1,10,0,0.192218,0.640372,0.001672,0.164854,0.000884
"1887",1022452,1,9,0,0.007832,0.637018,0.000164,0.354959,2.6e-05
"1888",1303744,1,1,1,0.083908,0.269752,0.006536,0.637852,0.001952
"1889",850100,1,7,0,0.117764,0.002039,0.4299,0.448851,0.001446
"1890",1378678,1,6,0,0.321953,0.021003,0.144727,0.510551,0.001766
