,X,day,arm,reward,user1,user2,user3,user4,user5
4847,392667,1,1,0,0.063014,0.020534,0.04328,0.871063,0.002108
4848,816030,1,4,0,0.706773,0.128762,0.046207,0.104513,0.013744
4849,1184224,1,1,0,0.044407,0.899146,0.000405,0.056034,7e-06
4850,574993,1,1,0,0.029146,0.000821,0.814094,0.155895,4.3e-05
4851,1063549,1,9,0,0.016735,0.000226,0.715678,0.266461,0.0009
4852,1228599,1,7,0,0.002285,0.000902,0.000439,0.009431,0.986944
4853,1467893,1,1,0,6.9e-05,2e-06,9e-06,4.3e-05,0.999876
4854,1599721,1,5,1,0.002719,0.001082,0.01686,0.979034,0.000306
4855,1400742,1,8,0,0.654342,0.010158,0.216678,0.118111,0.000711
4856,1210217,1,8,0,0.605156,0.077316,0.029215,0.270011,0.018302
4857,1105871,1,10,0,0.486321,0.06725,0.146545,0.29966,0.000223
4858,1601498,1,1,0,0.787817,0.013298,0.134189,0.063615,0.00108
4859,644624,1,8,0,0.063791,0.505881,0.006925,0.423176,0.000227
4860,1896560,1,1,0,0.605156,0.077316,0.029215,0.270011,0.018302
4861,1112730,1,6,0,0.036139,0.000677,0.263484,0.692871,0.006829
4862,1747446,1,1,0,0.002271,1.8e-05,0.001069,0.001451,0.99519
4863,1572613,1,9,0,0.119231,0.000291,0.836187,0.044059,0.000233
4864,459902,1,5,0,0.501021,0.028825,0.100072,0.367295,0.002787
4865,869858,1,6,0,0.145428,0.003728,0.560017,0.288047,0.00278
4866,1878194,1,10,0,0.605156,0.077316,0.029215,0.270011,0.018302
4867,1900130,1,8,0,0.00506,3e-06,0.984471,0.01044,2.4e-05
4868,232030,1,9,0,0.355268,0.25353,0.028841,0.361346,0.001015
4869,274838,1,7,0,0.028533,0.752903,0.000401,0.218117,4.6e-05
4870,1414004,1,10,0,0.322746,0.023765,0.201719,0.448249,0.003521
4871,1636063,1,2,0,0.49632,0.136813,0.039275,0.321542,0.006051
4872,1759691,1,10,0,0.063456,0.784824,0.00127,0.150356,9.5e-05
4873,9441,1,2,0,0.630989,0.093053,0.054169,0.208236,0.013554
4874,1730575,1,7,0,0.005265,6e-06,0.988819,0.005907,3e-06
4875,387452,1,10,0,0.518881,0.105469,0.038981,0.322688,0.013982
4876,1381258,1,3,0,0.106133,0.418168,0.000245,0.029197,0.446258
4877,1055278,1,9,0,0.258297,0.001773,0.658313,0.079241,0.002376
4878,1306895,1,1,0,0.007482,0.0,0.991952,0.000531,3.6e-05
4879,1460422,1,7,0,0.003704,1e-05,0.963207,0.033073,6e-06
4880,1744806,1,4,0,0.028373,4e-05,0.957026,0.014554,7e-06
4881,174282,1,9,0,0.081615,0.013707,0.06324,0.833967,0.007471
4882,1821484,1,10,0,0.081318,0.000744,0.649951,0.267392,0.000595
4883,1305370,1,6,0,0.518655,0.089053,0.039788,0.324947,0.027556
4884,804838,1,3,0,0.55231,0.158117,0.021838,0.260913,0.006822
4885,1971421,1,9,0,0.006923,5.3e-05,0.049021,0.029923,0.91408
4886,843830,1,10,0,0.01072,0.001305,0.139265,0.848278,0.000432
4887,1141529,1,7,0,0.131632,0.000762,0.321153,0.065364,0.481088
4888,167532,1,8,0,0.419094,0.038845,0.112107,0.412732,0.017222
4889,1638891,1,9,1,0.028506,0.017179,0.011053,0.94305,0.000212
4890,1503295,1,8,0,0.802924,0.012021,0.147515,0.037085,0.000455
4891,1897358,1,7,0,0.023038,0.000311,0.287385,0.207963,0.481303
4892,1174591,1,2,0,0.042037,0.004058,0.265356,0.688521,2.8e-05
4893,819748,1,2,0,0.009736,7e-06,0.983654,0.0066,2e-06
4894,1087475,1,3,0,0.021457,2.3e-05,0.942281,0.03591,0.000329
4895,281108,1,8,0,0.011557,8e-06,0.889914,0.098081,0.00044
4896,795327,1,1,0,0.332311,0.018992,0.468731,0.179808,0.000159
4897,968670,1,6,0,0.501286,0.031127,0.226437,0.240998,0.000151
4898,1670951,1,3,0,0.641519,0.058239,0.056511,0.236365,0.007367
4899,728476,1,9,0,0.008562,0.001004,0.00023,0.003689,0.986514
4900,1110888,1,10,1,0.00446,0.990932,1e-06,0.004603,4e-06
4901,1658982,1,7,0,0.014542,0.000425,0.000455,0.000639,0.983938
4902,290685,1,5,0,0.605156,0.077316,0.029215,0.270011,0.018302
4903,1762016,1,9,0,0.664068,0.073064,0.041332,0.212738,0.008798
4904,1798111,1,10,0,0.553029,0.045877,0.094129,0.291508,0.015457
4905,1547460,1,8,0,0.664068,0.073064,0.041332,0.212738,0.008798
4906,132327,1,1,1,0.000888,1e-06,0.971687,0.027363,6.2e-05
4907,1287715,1,5,0,0.585413,0.15723,0.029164,0.218324,0.009869
4908,488392,1,1,0,0.001325,0.0,0.987671,0.010936,6.8e-05
4909,1551042,1,8,1,0.055164,0.01947,0.038078,0.88606,0.001228
4910,1022537,1,9,0,0.090933,0.00108,0.833512,0.074413,6.2e-05
4911,1264283,1,3,0,0.58589,0.002336,0.385708,0.025564,0.000501
4912,818948,1,4,0,0.001311,1e-06,0.997506,0.001182,0.0
4913,1578226,1,8,0,0.023963,0.972111,2.5e-05,0.003896,6e-06
4914,327206,1,9,0,0.149104,0.042127,0.050017,0.757751,0.001001
4915,270074,1,4,0,0.012273,1.2e-05,0.97974,0.007962,1.3e-05
4916,806887,1,8,0,0.010374,2e-06,0.984308,0.00522,9.6e-05
4917,1724986,1,9,0,0.535564,0.17602,0.030079,0.256674,0.001663
4918,64001,1,6,0,0.035715,0.000409,0.850519,0.113315,4.3e-05
4919,1046813,1,9,0,0.618589,0.004226,0.238552,0.134565,0.004068
4920,980651,1,2,0,0.546292,0.128613,0.034553,0.276694,0.013848
4921,1820828,1,1,0,0.022582,0.00234,0.002576,0.00992,0.962582
4922,1038232,1,10,0,0.080136,0.002759,0.532088,0.383804,0.001214
4923,1447064,1,6,0,0.069179,0.000895,0.836718,0.093203,4e-06
4924,1066171,1,7,0,0.016557,7e-06,0.981351,0.00208,4e-06
4925,941130,1,5,0,0.05595,0.909043,0.000115,0.034886,7e-06
4926,491294,1,5,1,0.058567,0.005412,0.236621,0.698385,0.001015
4927,1107286,1,7,0,0.246581,0.014722,0.404192,0.334119,0.000386
4928,467423,1,1,0,0.727411,0.087936,0.057419,0.126489,0.000744
4929,374843,1,7,0,0.019201,0.008303,0.000959,0.008066,0.963472
4930,1070188,1,8,0,0.065127,7.4e-05,0.914119,0.020258,0.000422
4931,96147,1,9,0,0.423612,0.336972,0.047753,0.191661,2e-06
4932,48438,1,5,0,0.004731,0.000433,0.000635,0.003781,0.990421
4933,322919,1,4,0,0.255072,0.001985,0.673516,0.068459,0.000967
4934,1950508,1,2,0,0.023751,0.036479,0.000232,0.028122,0.911416
4935,1494001,1,10,0,0.553029,0.045877,0.094129,0.291508,0.015457
4936,1952205,1,6,0,0.122705,0.004594,0.312249,0.560004,0.000448
4937,167595,1,8,0,0.14363,0.025285,0.172951,0.658047,8.8e-05
4938,1636723,1,7,0,0.172655,0.003126,0.689035,0.135066,0.000119
4939,1840704,1,6,0,0.016544,6e-06,0.981857,0.001578,1.5e-05
4940,251420,1,10,0,0.021333,0.96579,1.5e-05,0.012856,6e-06
4941,122342,1,9,0,0.532267,0.005908,0.336561,0.122759,0.002505
4942,1718921,1,5,0,0.225225,0.762868,0.000167,0.011727,1.4e-05
4943,769225,1,6,0,0.125306,0.765916,0.000688,0.106935,0.001155
4944,1851128,1,9,0,0.00221,1.4e-05,0.003918,0.002811,0.991046
4945,306164,1,3,0,0.012524,4e-06,0.144757,0.001191,0.841525
4946,767865,1,1,0,0.010519,0.005688,0.025575,0.95794,0.000277
4947,1828427,1,1,0,0.055189,0.00898,0.054563,0.880642,0.000627
4948,1445587,1,2,0,0.007116,0.00041,0.001595,0.009283,0.981597
4949,1189861,1,10,0,0.362606,0.111823,0.042465,0.482938,0.000169
4950,1793537,1,2,0,0.121053,0.012591,0.200759,0.665424,0.000174
4951,117925,1,9,0,0.576683,0.065731,0.053442,0.292128,0.012016
4952,1642550,1,10,0,0.00981,4e-05,0.773507,0.194692,0.021952
4953,464837,1,10,0,0.041157,0.007233,0.08124,0.869731,0.000639
4954,1011079,1,7,0,0.001551,1e-06,0.996835,0.001612,0.0
4955,41345,1,4,0,0.316795,0.348995,0.01168,0.322339,0.000191
4956,846080,1,3,0,6.9e-05,2e-06,9e-06,4.3e-05,0.999876
4957,149664,1,7,0,0.010805,2.7e-05,0.906188,0.082874,0.000106
4958,319398,1,2,1,0.009285,0.00587,0.020887,0.963069,0.000889
4959,1962998,1,2,1,0.739046,0.068732,0.055614,0.135232,0.001375
4960,1855798,1,8,0,0.316146,0.000635,0.629041,0.052807,0.001371
4961,565907,1,10,0,0.020887,0.670994,0.00034,0.307593,0.000185
4962,1306178,1,3,1,0.05141,0.006033,0.042199,0.899,0.001357
4963,948252,1,9,0,0.03789,0.441621,0.001183,0.518611,0.000695
4964,1304207,1,7,0,0.231865,0.072444,0.107554,0.58244,0.005697
4965,1424541,1,8,0,0.036799,0.00081,0.505632,0.45604,0.00072
4966,785625,1,3,0,0.004908,7.5e-05,0.006915,0.002276,0.985826
4967,1328599,1,8,0,0.168384,0.002456,0.626456,0.201905,0.000799
4968,1730486,1,6,0,0.003634,1.7e-05,0.016126,0.013554,0.966669
4969,1111605,1,3,0,0.001052,0.0,0.998334,0.000602,1.3e-05
4970,842469,1,7,0,0.018792,0.699769,0.000144,0.281133,0.000163
4971,1263930,1,4,0,0.012939,0.015014,0.000255,0.022198,0.949594
4972,1856028,1,3,1,0.052001,0.003847,0.001155,0.006273,0.936725
4973,1181664,1,10,0,0.000116,1.8e-05,1e-06,2.3e-05,0.999843
4974,1599739,1,1,0,0.041114,0.002471,0.358742,0.59731,0.000363
4975,1778823,1,7,0,0.010235,0.087983,0.004392,0.897385,5e-06
4976,1452027,1,3,0,0.410343,0.005042,0.51669,0.067158,0.000767
4977,1382279,1,1,0,0.025912,0.000108,0.919389,0.054131,0.00046
4978,246622,1,2,0,0.074364,0.000191,0.894612,0.03064,0.000194
4979,177164,1,9,0,0.664068,0.073064,0.041332,0.212738,0.008798
4980,1640522,1,6,0,0.514069,0.015261,0.184021,0.279391,0.007258
4981,72748,1,10,0,0.337999,0.003993,0.555271,0.10128,0.001456
4982,1969287,1,1,0,0.115398,0.170169,0.002928,0.681847,0.029657
4983,1422419,1,7,0,0.526426,0.033366,0.070982,0.301967,0.067259
4984,776496,1,1,0,0.664068,0.073064,0.041332,0.212738,0.008798
4985,1043046,1,10,0,0.131165,0.371951,0.00591,0.490542,0.000432
4986,602000,1,1,0,0.622403,0.282059,0.00912,0.085402,0.001015
4987,314459,1,6,0,0.227412,0.002171,0.681522,0.08823,0.000666
4988,1085787,1,7,0,0.005828,0.001532,0.001034,0.050853,0.940753
4989,1267421,1,10,0,0.010679,0.006445,0.041904,0.940728,0.000243
4990,592738,1,1,0,0.210646,0.52111,0.002698,0.26038,0.005166
4991,1993343,1,10,0,0.015036,0.66165,0.000335,0.322961,1.8e-05
4992,1855172,1,8,0,0.286098,0.008879,0.24531,0.451876,0.007836
4993,193874,1,1,0,0.004131,0.42273,3.7e-05,0.573075,2.7e-05
4994,972017,1,6,0,0.004859,3e-06,0.980996,0.014123,1.8e-05
4995,125906,1,3,0,0.647656,0.108903,0.046651,0.196331,0.000459
4996,1563852,1,10,0,0.601623,0.003634,0.313609,0.062204,0.018931
4997,655280,1,8,0,0.621803,0.0212,0.227222,0.129399,0.000376
4998,1959198,1,3,0,0.0173,0.939775,2.7e-05,0.011772,0.031126
4999,1951096,1,1,1,0.602001,0.09217,0.040497,0.254546,0.010785
5000,1965325,1,6,0,0.019636,0.017311,0.023315,0.938384,0.001354
5001,1112172,1,7,0,0.119408,0.152773,0.021126,0.706437,0.000255
5002,1791101,1,9,0,0.020787,3.8e-05,0.96283,0.016336,9e-06
5003,164127,1,1,0,0.344848,0.049201,0.113394,0.483659,0.008898
5004,660804,1,9,0,0.360324,0.04357,0.119735,0.4758,0.000572
5005,442643,1,6,0,0.000494,1.5e-05,8.4e-05,0.000416,0.998991
5006,1133186,1,3,0,0.023964,8.3e-05,0.195091,0.079368,0.701494
5007,2744,1,10,0,0.028011,0.023502,0.03088,0.917587,2e-05
5008,242344,1,1,0,0.000202,6e-06,1.9e-05,5.1e-05,0.999721
5009,125988,1,1,0,0.363435,0.001461,0.57805,0.055162,0.001892
5010,339247,1,4,0,0.009257,4e-06,0.986378,0.004359,2e-06
5011,289500,1,8,0,0.116839,0.705271,0.004273,0.173588,2.9e-05
5012,1478591,1,8,0,0.000671,0.0,0.012216,0.000262,0.98685
5013,836921,1,10,0,0.001119,0.0,0.982158,0.016618,0.000104
5014,998691,1,8,0,0.80095,0.032061,0.057285,0.107123,0.002581
5015,1098565,1,8,0,0.143261,8.2e-05,0.846981,0.006829,0.002847
5016,185081,1,9,0,0.002267,0.000425,0.036162,0.960813,0.000332
5017,1630874,1,9,0,0.118355,0.002609,0.479496,0.398219,0.001321
5018,1945180,1,7,0,0.789835,0.190227,0.002844,0.015784,0.00131
5019,785447,1,10,0,0.089097,0.00222,0.273682,0.632489,0.002512
5020,392178,1,6,0,0.261991,0.000909,0.712246,0.024826,2.7e-05
5021,838519,1,6,0,0.104774,0.029479,0.196383,0.638736,0.030627
5022,1818613,1,1,0,0.156448,0.209578,0.005297,0.628331,0.000346
5023,321984,1,8,0,0.026044,0.658131,0.001458,0.314356,1.1e-05
5024,295102,1,7,0,0.030235,0.001374,0.291124,0.670642,0.006624
5025,1083940,1,1,0,0.016677,0.179913,0.001616,0.801492,0.000301
5026,1894310,1,4,0,0.007305,0.004275,0.000431,0.027662,0.960327
5027,1005476,1,4,0,0.55231,0.158117,0.021838,0.260913,0.006822
5028,112389,1,4,0,0.618809,0.078446,0.056587,0.240436,0.005722
5029,1497577,1,9,0,0.300877,0.000618,0.679068,0.018155,0.001283
5030,421889,1,7,0,0.000658,1e-05,0.00022,0.000416,0.998696
5031,959548,1,1,0,0.55231,0.158117,0.021838,0.260913,0.006822
5032,1111866,1,3,0,0.086353,0.422749,0.001684,0.48645,0.002763
5033,1111947,1,1,0,0.525706,0.101424,0.044485,0.325624,0.002761
5034,781935,1,3,0,0.059946,0.002474,0.00764,0.058299,0.871641
5035,630462,1,1,0,0.002535,2e-06,0.991759,0.005701,3e-06
5036,1492208,1,5,0,0.00479,0.989344,1e-06,0.005864,1e-06
5037,404882,1,1,0,0.044263,0.000374,0.798582,0.156703,7.7e-05
5038,1772844,1,9,1,0.017741,0.000815,0.80404,0.177401,3e-06
5039,333147,1,1,0,0.418299,0.538498,0.001693,0.03941,0.0021
5040,1153060,1,6,0,0.002532,0.970918,5e-06,0.026448,9.6e-05
5041,1925242,1,1,0,0.033224,3e-05,0.963756,0.002986,3e-06
5042,1306740,1,5,0,0.394837,0.001895,0.56649,0.035997,0.000781
5043,1024243,1,4,0,0.674688,0.153283,0.033227,0.137228,0.001575
5044,1342134,1,3,0,0.626991,0.144619,0.023575,0.197931,0.006883
5045,560503,1,9,0,0.139406,0.001315,0.802295,0.056893,9.1e-05
5046,215845,1,9,0,0.001852,6e-06,0.970034,0.028098,1.1e-05
5047,1370354,1,7,0,0.203206,0.000699,0.691523,0.101832,0.00274
5048,1029418,1,2,0,0.025817,0.000168,0.810268,0.163578,0.000169
5049,1392833,1,8,1,0.551245,0.099795,0.044276,0.289815,0.014869
5050,697954,1,1,0,0.489847,0.060879,0.101672,0.344232,0.003369
5051,37281,1,8,0,0.204765,0.34391,0.041186,0.410098,4e-05
5052,343416,1,6,0,0.001015,1e-06,0.985485,0.013497,1e-06
5053,870195,1,9,0,0.338115,0.094753,0.130935,0.434877,0.00132
5054,1878821,1,10,0,0.019141,5.2e-05,0.946468,0.034316,2.3e-05
5055,640895,1,1,0,0.00059,9e-06,0.000391,0.000796,0.998214
5056,132190,1,5,0,0.779858,0.08646,0.029618,0.10205,0.002014
5057,1996770,1,1,0,0.52553,0.130715,0.033353,0.303205,0.007196
5058,650489,1,7,0,0.007281,8.1e-05,0.602092,0.390105,0.000441
5059,1588388,1,1,0,0.012375,9e-06,0.985541,0.002075,0.0
5060,1113913,1,7,0,0.445524,0.414895,0.015016,0.123613,0.000951
5061,1572297,1,10,0,0.022121,0.003962,0.000522,0.002942,0.970452
5062,120522,1,2,0,0.006484,0.169854,0.001265,0.822363,3.4e-05
5063,504464,1,6,0,0.560578,0.090421,0.055722,0.287092,0.006188
5064,179018,1,1,1,0.424441,0.002577,0.512767,0.058741,0.001473
5065,1223251,1,9,0,0.940152,0.034451,0.016027,0.007569,0.001801
5066,1113951,1,7,0,0.006897,3e-06,0.988011,0.005084,5e-06
5067,436680,1,9,0,0.482152,0.009051,0.460976,0.047587,0.000234
5068,932738,1,1,0,0.180087,0.015599,0.402453,0.400547,0.001314
5069,652236,1,1,0,0.577551,0.055884,0.102658,0.258455,0.005452
5070,290375,1,7,0,0.020723,0.00365,0.083296,0.875243,0.017088
5071,1919479,1,10,1,0.02414,0.118286,0.011418,0.846108,4.9e-05
5072,1094894,1,8,0,0.007116,0.00041,0.001595,0.009283,0.981597
5073,532640,1,10,0,0.001513,1e-06,0.995237,0.003249,0.0
5074,407135,1,1,0,0.724698,0.223782,0.014026,0.037227,0.000267
5075,1183020,1,1,0,0.862485,0.112667,0.004731,0.0188,0.001317
5076,233770,1,10,0,0.664068,0.073064,0.041332,0.212738,0.008798
5077,841154,1,9,0,0.024286,0.001999,0.003797,0.019619,0.9503
5078,1467372,1,5,0,4.8e-05,0.0,0.000103,6.6e-05,0.999783
5079,415294,1,1,0,0.213558,0.67064,0.001153,0.112731,0.001917
5080,1505827,1,8,0,0.084509,0.858472,0.00071,0.056304,5e-06
5081,301846,1,1,0,0.120104,0.000434,0.799932,0.07931,0.00022
5082,974504,1,9,0,0.014486,1.1e-05,0.975008,0.01044,5.6e-05
5083,1556671,1,2,0,0.000177,0.0,0.001011,0.000173,0.998638
5084,948348,1,1,0,0.166908,0.762431,0.002513,0.068125,2.4e-05
5085,1852580,1,1,0,0.296584,0.160929,0.023249,0.273251,0.245988
5086,1801266,1,3,1,0.026951,0.08327,0.009116,0.880648,1.4e-05
5087,1802852,1,2,0,0.289429,0.001489,0.65589,0.052559,0.000633
5088,1460564,1,4,0,0.18435,0.019701,0.143453,0.651781,0.000715
5089,1675370,1,5,0,0.585413,0.15723,0.029164,0.218324,0.009869
5090,942855,1,5,0,0.084431,0.021127,0.073106,0.817057,0.00428
5091,1930368,1,6,0,0.005987,1.9e-05,0.184775,0.062593,0.746627
5092,144949,1,4,0,0.659721,0.00776,0.216595,0.115649,0.000275
5093,1071712,1,7,0,0.011476,0.000153,0.911663,0.076698,9e-06
5094,1122622,1,8,0,0.006375,1.4e-05,0.981612,0.010754,0.001246
5095,1183612,1,8,0,0.004568,1e-06,0.980769,0.014649,1.3e-05
5096,927058,1,3,0,0.00687,0.964422,8e-06,0.028693,6e-06
5097,1755763,1,10,0,0.00619,0.052303,0.000137,0.094946,0.846424
5098,394607,1,1,0,0.005641,2e-06,0.973751,0.020584,2.2e-05
5099,926360,1,5,0,0.514434,0.09079,0.061753,0.330034,0.00299
5100,1284400,1,5,0,0.120996,0.011038,0.18956,0.676871,0.001534
5101,1166335,1,2,0,0.287571,0.121218,0.148519,0.442657,3.5e-05
5102,906021,1,9,0,0.007048,0.988249,3e-06,0.00451,0.00019
5103,1809763,1,3,0,0.00059,9e-06,0.000391,0.000796,0.998214
5104,142712,1,7,0,0.553971,0.097956,0.041033,0.299581,0.007459
5105,502736,1,3,1,0.025966,0.01341,0.066765,0.893818,4.1e-05
5106,1322680,1,1,0,0.517478,0.056532,0.063142,0.349817,0.013031
5107,160480,1,1,0,0.03506,0.000628,0.003822,0.00555,0.95494
5108,1787603,1,1,0,0.664068,0.073064,0.041332,0.212738,0.008798
5109,1032292,1,1,0,0.445512,0.545565,0.00141,0.007361,0.000151
5110,1478869,1,5,0,0.456806,0.040173,0.074301,0.325488,0.103232
5111,1223627,1,1,0,0.581969,0.044896,0.084434,0.286412,0.00229
5112,76255,1,10,0,0.052047,0.000194,0.936545,0.011193,2e-05
5113,1823897,1,5,0,0.577551,0.055884,0.102658,0.258455,0.005452
5114,1140713,1,1,0,0.261898,0.005969,0.437834,0.291222,0.003077
5115,1003923,1,3,0,0.892201,0.029195,0.022485,0.019628,0.036492
5116,170681,1,5,0,0.031749,3.9e-05,0.932208,0.0359,0.000103
5117,989248,1,10,0,0.4549,0.004442,0.414396,0.121799,0.004463
5118,1522924,1,10,0,0.022323,0.001504,0.003602,0.021223,0.951348
5119,757992,1,4,0,0.057637,0.001289,0.892291,0.048776,7e-06
5120,307118,1,2,0,0.001542,7.2e-05,0.000284,0.001306,0.996796
5121,471252,1,8,0,0.003794,5e-06,0.965326,0.030863,1.1e-05
5122,370608,1,1,0,0.09777,0.728762,0.00359,0.169859,1.8e-05
5123,56707,1,1,0,0.000139,1e-06,8.6e-05,3.9e-05,0.999735
5124,114873,1,3,0,0.040925,0.000192,0.820982,0.137411,0.00049
5125,514634,1,9,0,0.403429,0.08869,0.07924,0.427655,0.000986
5126,941764,1,5,0,0.164677,0.827986,0.000146,0.007146,4.5e-05
5127,1111715,1,7,0,0.057556,0.162024,0.029436,0.750958,2.6e-05
5128,1086772,1,4,0,0.219569,0.759743,0.000834,0.019497,0.000356
5129,1205321,1,1,0,0.569244,0.095614,0.040058,0.284391,0.010692
5130,1965992,1,1,0,0.015051,8.1e-05,0.008566,0.00222,0.974082
5131,333297,1,1,0,0.097428,0.471312,0.009938,0.421249,7.3e-05
5132,1880421,1,4,0,0.773396,0.187939,0.006152,0.026896,0.005617
5133,958414,1,6,0,0.387151,0.001442,0.412737,0.192349,0.006322
5134,1647194,1,7,0,0.012046,1.9e-05,0.979474,0.008459,2e-06
5135,833087,1,1,0,0.068667,0.027887,0.05108,0.852197,0.000169
5136,998850,1,4,0,0.063296,0.000836,0.06308,0.054871,0.817917
5137,1439001,1,7,0,0.152601,0.012741,0.199844,0.631855,0.002959
5138,1116713,1,1,1,0.173514,0.005549,0.415918,0.400526,0.004493
5139,1781112,1,1,0,0.684051,0.092521,0.031143,0.190627,0.001658
5140,1603385,1,9,0,0.553029,0.045877,0.094129,0.291508,0.015457
5141,1326661,1,3,0,0.022323,0.001504,0.003602,0.021223,0.951348
5142,482525,1,7,0,0.55231,0.158117,0.021838,0.260913,0.006822
5143,230565,1,8,0,0.150179,0.837265,0.000156,0.012254,0.000146
5144,1672471,1,7,0,0.195392,0.610042,0.001828,0.189775,0.002963
5145,1299804,1,5,0,0.015968,1.5e-05,0.961389,0.022377,0.000251
5146,46195,1,1,0,0.010352,0.971433,9e-06,0.018204,1e-06
5147,435026,1,8,0,0.632363,0.082876,0.058669,0.222188,0.003905
5148,1672325,1,8,0,0.19057,0.077734,0.034682,0.614855,0.08216
5149,1093948,1,8,0,0.013863,0.961043,2.6e-05,0.025065,3e-06
5150,1008725,1,7,0,0.002133,0.000129,0.000469,0.003353,0.993916
5151,1395295,1,1,0,0.143874,0.021469,0.041662,0.790473,0.002522
5152,1343198,1,2,0,0.035815,0.220495,0.003809,0.739395,0.000486
5153,1349858,1,10,0,0.00059,9e-06,0.000391,0.000796,0.998214
5154,321386,1,10,0,0.040285,0.002844,0.004138,0.016995,0.935738
5155,1416618,1,9,0,0.626991,0.144619,0.023575,0.197931,0.006883
5156,1651960,1,1,0,0.707674,0.028603,0.139305,0.120631,0.003788
5157,1091330,1,9,0,0.081722,0.016175,0.146644,0.755386,7.3e-05
5158,1506390,1,1,0,0.057207,0.342467,0.007049,0.593235,4.2e-05
5159,1398038,1,5,0,0.560578,0.090421,0.055722,0.287092,0.006188
5160,176149,1,8,0,0.030722,0.005003,0.112274,0.497723,0.354278
5161,268991,1,1,0,0.02314,0.003362,0.00211,0.029801,0.941587
5162,149926,1,5,0,0.553029,0.045877,0.094129,0.291508,0.015457
5163,1329681,1,1,0,0.143972,0.074526,0.054987,0.718699,0.007816
5164,517441,1,9,0,0.005867,1e-06,0.984421,0.009653,5.7e-05
5165,1770928,1,8,0,0.208854,0.164307,0.00274,0.107926,0.516173
5166,1818697,1,1,0,0.015606,4e-05,0.908891,0.074868,0.000594
5167,938864,1,10,0,0.032858,0.946399,8.9e-05,0.020644,9e-06
5168,1011932,1,8,0,0.000803,0.0,0.846325,0.001985,0.150888
5169,1883697,1,4,0,0.169481,0.120768,0.022867,0.685003,0.001881
5170,628867,1,9,0,0.66044,0.013759,0.042689,0.199676,0.083436
5171,764552,1,3,0,0.007116,0.00041,0.001595,0.009283,0.981597
5172,625840,1,7,0,0.004075,1.7e-05,0.013595,0.00826,0.974054
5173,1154826,1,2,0,0.050255,0.052391,0.021733,0.874971,0.00065
5174,1536363,1,2,0,0.110725,0.099805,0.081386,0.708038,4.5e-05
5175,1344583,1,4,0,0.141378,0.027532,0.104517,0.724582,0.001991
5176,679402,1,8,0,0.033538,0.001322,0.020889,0.057261,0.886991
5177,889174,1,3,0,0.030237,0.084393,0.018415,0.866868,8.8e-05
5178,1922382,1,4,0,0.36719,0.428983,0.010862,0.192923,4.2e-05
5179,281579,1,8,0,0.000133,0.995977,0.0,0.003889,0.0
5180,39423,1,1,0,0.008802,0.924881,0.000146,0.06617,1e-06
5181,813136,1,3,0,0.003403,0.001374,0.000196,0.007537,0.98749
5182,1982846,1,7,0,0.10583,0.005635,0.149976,0.735568,0.002992
5183,1067732,1,9,0,0.029578,0.633713,0.000854,0.335841,1.4e-05
5184,1299523,1,6,0,0.585413,0.15723,0.029164,0.218324,0.009869
5185,666254,1,1,0,0.137361,0.789445,0.000492,0.071645,0.001057
5186,1914333,1,7,0,0.118161,0.000548,0.832412,0.048501,0.000377
5187,225037,1,7,0,0.051799,0.797054,0.000655,0.150443,4.8e-05
5188,1995911,1,1,0,0.049487,5.2e-05,0.920664,0.028484,0.001313
5189,174395,1,7,0,0.005811,6e-06,0.049576,0.001358,0.943249
5190,428573,1,4,0,0.510636,0.027494,0.244483,0.214683,0.002703
5191,150676,1,5,0,0.093421,0.243833,0.000404,0.050111,0.612231
5192,754931,1,1,0,0.886876,0.042194,0.03072,0.038687,0.001524
5193,1916027,1,1,0,0.045526,9.8e-05,0.94154,0.012707,0.000129
5194,1197174,1,8,0,0.342429,0.102487,0.164157,0.390732,0.000195
5195,1983355,1,10,0,0.028425,0.293208,0.002176,0.676137,5.4e-05
5196,262621,1,5,0,0.073206,0.630695,0.00186,0.294194,4.4e-05
5197,281127,1,8,0,0.089464,0.015461,0.154539,0.739074,0.001462
5198,787041,1,2,0,0.675887,0.083361,0.158159,0.082347,0.000246
5199,184445,1,9,0,0.075855,0.456368,0.000464,0.122928,0.344386
5200,1303590,1,7,1,0.61385,0.006518,0.319334,0.05849,0.001808
5201,759554,1,1,0,0.156974,0.461918,0.007465,0.373206,0.000437
5202,1713953,1,8,0,0.135987,0.000198,0.856925,0.006881,8e-06
5203,189249,1,5,0,0.016628,2e-05,0.937873,0.044891,0.000589
5204,1230916,1,10,0,0.032381,0.013955,0.050689,0.902366,0.000608
5205,385720,1,8,0,0.134448,0.002793,0.572704,0.289562,0.000493
5206,1187088,1,7,0,0.55231,0.158117,0.021838,0.260913,0.006822
5207,1768130,1,3,0,0.004198,0.000345,0.000151,0.010159,0.985147
5208,1901405,1,1,0,0.742554,0.006225,0.149542,0.080285,0.021394
5209,604995,1,8,0,0.004468,1.2e-05,0.975866,0.019642,1.2e-05
5210,275353,1,9,0,0.546531,0.115254,0.165274,0.172855,8.5e-05
5211,1475736,1,1,0,0.604671,0.094685,0.049446,0.238448,0.01275
5212,1360433,1,1,0,0.090703,0.013337,0.157601,0.737201,0.001159
5213,1873775,1,1,0,0.222579,0.424795,0.01923,0.333384,1.3e-05
